shading_percent,temperature_c,soil_moisture,yield_kg
57.2,26.6,59.8,12.13
61.5,24.8,72.8,14.38
51.9,21.2,56.9,21.15
44.6,25.0,59.4,17.91
28.9,28.9,70.6,13.44
37.3,24.6,50.4,20.37
73.3,21.1,62.0,12.55
51.4,25.0,62.7,14.32
60.0,26.1,68.1,13.41
30.4,22.6,72.0,10.5
19.6,27.6,67.7,18.63
43.2,21.3,66.3,16.57
10.4,26.0,64.8,19.17
58.3,25.9,57.6,17.4
57.0,25.9,70.2,14.6
46.6,24.0,75.6,11.98
56.3,26.9,51.5,12.62
68.3,24.0,68.1,15.31
36.3,24.3,72.8,14.47
61.8,23.1,55.8,15.43
42.3,25.8,54.4,22.05
64.0,21.7,63.8,13.5
55.0,25.8,61.6,18.85
27.7,21.6,67.4,12.75
56.9,26.3,64.1,13.98
32.2,24.5,61.2,17.6
65.9,25.8,63.8,9.05
37.7,22.6,60.5,21.16
22.8,25.8,68.4,14.05
56.1,25.5,59.1,17.7
53.8,20.9,57.6,20.11
36.8,30.5,78.2,15.59
19.6,27.7,51.9,20.32
23.5,24.9,69.2,20.17
58.7,23.8,66.3,12.8
23.5,23.5,65.6,18.08
43.5,27.6,73.1,13.36
27.0,23.4,53.3,23.98
36.6,22.7,53.0,25.73
51.4,25.2,50.4,19.35
36.8,28.7,67.0,17.4
52.6,23.9,55.1,22.81
25.1,25.5,58.4,18.87
66.9,24.5,67.4,15.57
42.9,26.8,68.4,11.77
61.5,27.1,64.1,14.18
38.1,26.2,57.3,21.55
50.5,24.6,59.8,16.68
29.5,25.0,65.9,18.09
50.6,25.2,61.2,19.97
29.7,26.6,60.2,21.84
60.5,27.4,79.2,13.44
65.4,26.3,80.7,12.9
17.1,25.1,65.2,18.59
41.8,27.4,69.5,11.63
43.6,26.2,64.8,14.55
42.3,28.2,65.9,11.37
49.5,24.8,56.2,16.79
20.8,26.3,74.9,16.02
38.8,25.6,64.8,15.27
33.5,24.2,63.0,18.18
38.2,25.4,53.7,23.4
44.1,27.2,64.1,13.37
44.9,27.6,70.6,13.39
59.4,25.6,60.9,17.51
63.1,26.5,59.4,20.79
47.7,24.3,68.8,11.65
44.6,25.9,59.4,18.41
45.7,25.3,63.4,18.54
54.1,26.3,64.5,17.71
35.4,24.4,71.3,14.57
49.8,26.9,59.4,21.43
36.1,21.7,56.2,18.02
53.4,22.6,68.1,12.05
55.8,22.8,58.4,20.54
44.1,23.9,72.8,16.68
43.9,22.2,50.1,21.8
41.9,27.1,72.8,12.74
52.6,23.6,69.5,12.69
47.0,22.2,53.0,21.75
37.4,25.6,64.1,19.87
43.5,26.7,75.6,11.74
63.9,26.6,65.2,14.6
47.9,27.0,74.9,13.64
50.9,26.1,56.2,18.52
27.6,26.0,54.0,24.67
37.1,26.9,62.7,17.37
30.6,23.7,60.5,23.35
41.1,21.8,50.1,22.58
33.5,22.5,64.5,16.04
45.8,22.3,45.8,16.12
29.2,25.6,65.6,20.47
43.0,25.1,64.8,10.28
55.2,25.7,53.7,20.42
67.1,26.5,58.7,15.81
38.6,26.3,69.9,11.05
59.9,24.5,72.0,13.25
40.6,26.7,68.4,14.71
47.7,24.8,59.1,21.0
49.9,21.8,56.6,19.16
58.4,21.7,58.7,20.0
13.4,24.7,52.6,30.64
42.7,25.5,67.0,14.14
35.4,23.2,52.2,25.53
50.4,27.6,77.8,18.42
32.3,22.9,60.5,16.2
63.0,26.7,59.4,14.98
45.5,25.7,56.9,21.38
27.6,24.9,68.8,15.05
57.4,26.0,74.9,10.4
40.5,23.6,68.1,12.57
41.8,24.9,66.3,12.66
83.9,23.0,60.5,15.34
44.6,23.6,54.0,20.41
32.4,28.1,63.8,16.63
77.5,26.6,68.8,12.43
19.9,24.6,54.0,30.28
39.9,25.1,64.1,19.2
42.9,25.4,58.7,16.18
50.8,24.6,56.9,22.82
22.1,23.0,61.2,19.82
64.6,24.1,56.9,24.61
40.9,24.6,65.9,16.93
32.0,26.1,60.2,15.28
49.0,24.2,68.1,18.16
75.2,27.7,65.6,13.22
56.4,23.5,68.1,14.46
49.6,23.4,57.6,20.87
28.1,23.2,69.5,14.67
46.4,27.2,67.7,15.77
46.4,26.5,70.6,11.88
39.2,22.8,68.1,12.74
27.4,24.3,59.1,26.13
38.6,19.2,60.9,19.02
49.9,23.0,72.4,9.53
58.3,26.4,71.7,12.07
49.9,25.1,53.0,18.69
65.5,23.1,54.8,22.98
21.1,25.0,58.4,26.94
30.4,24.3,54.4,19.81
39.0,26.0,55.5,22.01
69.3,20.9,71.0,9.33
42.4,24.7,58.0,20.74
25.0,21.0,55.5,26.59
34.5,24.6,56.2,20.54
53.0,23.1,60.9,11.56
54.9,25.4,59.1,17.73
52.6,22.9,60.9,19.39
34.7,25.9,72.8,10.4
54.1,24.1,60.5,20.03
31.5,24.4,58.0,24.81
44.7,24.7,66.6,18.77
68.4,26.4,73.1,14.63
53.6,24.6,65.6,16.49
55.3,22.6,59.1,22.64
70.3,24.3,58.7,16.38
41.6,22.0,61.6,19.43
67.2,28.0,63.0,15.0
34.1,25.3,70.6,13.85
43.4,24.5,69.9,11.26
62.8,24.6,55.5,17.24
57.5,26.8,64.8,16.94
29.2,23.5,71.0,11.81
76.9,26.0,60.2,13.56
56.5,23.9,69.9,14.3
43.0,28.5,70.6,13.45
32.3,25.9,71.0,16.99
46.6,23.5,71.3,14.59
38.4,26.5,68.1,15.18
59.3,24.2,52.6,21.89
34.2,23.2,59.4,22.07
42.4,27.0,66.6,12.66
30.2,24.3,57.3,16.88
23.5,26.4,67.0,20.0
70.1,22.2,68.8,9.01
50.3,24.0,55.8,18.48
59.6,22.5,62.7,16.83
69.5,25.3,70.2,9.56
59.6,28.2,53.3,20.37
40.0,24.6,68.1,12.54
31.2,23.0,72.8,15.91
51.2,25.2,60.9,17.93
57.7,23.3,67.4,15.12
31.4,25.9,58.4,24.64
40.5,28.2,76.7,9.38
56.2,29.0,72.8,6.26
43.6,22.6,60.2,18.99
47.8,24.1,65.2,16.2
50.4,22.1,57.3,19.71
56.8,22.2,68.1,14.4
31.8,24.1,63.4,23.43
44.0,20.4,54.0,18.17
53.6,25.4,71.3,13.8
47.1,20.8,60.2,20.81
35.6,28.1,64.5,14.24
44.1,22.7,50.1,20.52
27.9,24.6,53.3,21.67
71.7,25.4,71.0,14.27
65.8,26.5,67.0,12.44
36.8,28.2,74.6,11.72
30.7,25.5,55.8,19.71
33.0,26.1,54.4,29.47
50.4,25.3,71.3,12.63
58.4,28.3,76.0,10.98
62.6,25.9,65.9,17.12
45.7,26.2,60.5,18.87
68.3,24.1,61.6,15.49
53.3,23.7,74.2,15.13
61.1,27.6,61.2,12.46
33.0,28.7,61.6,19.13
31.2,23.3,60.5,16.84
26.2,23.6,58.7,23.49
45.5,21.9,62.7,17.49
35.2,24.7,67.0,17.83
19.4,26.7,52.6,27.88
41.6,25.9,60.5,17.79
72.8,25.5,67.4,13.58
58.0,24.4,54.8,21.36
38.5,26.5,74.2,12.24
66.8,25.1,71.3,9.62
31.6,22.2,51.5,24.24
44.5,25.1,55.5,24.04
53.2,25.0,68.4,12.13
36.6,24.2,64.8,20.38
40.4,21.0,59.4,16.67
39.5,25.5,56.6,21.69
33.7,26.1,64.1,17.69
38.8,27.5,80.0,15.98
28.8,23.4,66.3,16.21
30.9,22.7,60.2,21.73
35.5,28.1,65.6,15.84
46.6,27.4,60.9,15.61
59.2,27.0,73.5,10.84
69.3,22.6,55.1,21.12
40.5,26.3,62.7,18.73
42.2,25.3,60.2,19.59
62.9,24.2,68.4,13.88
34.3,25.8,65.9,16.22
32.4,28.7,71.3,15.4
41.6,24.5,58.0,23.94
74.4,25.0,69.5,8.47
24.8,26.6,52.6,25.78
45.4,27.2,59.1,16.11
63.1,25.9,55.1,20.65
47.4,28.0,68.4,13.43
38.3,22.9,59.8,16.45
65.1,28.2,73.8,13.57
49.9,26.3,60.5,16.48
45.8,25.0,54.4,19.92
35.8,23.0,55.1,25.45
23.4,29.8,74.2,14.23
45.6,25.7,55.8,17.12
38.7,23.7,70.2,13.97
57.0,24.5,69.5,12.5
14.3,26.5,58.0,19.56
20.4,22.7,57.6,22.71
64.4,26.1,70.6,9.78
66.1,26.1,66.3,12.11
53.5,27.3,60.9,20.45
41.8,26.1,65.9,10.91
60.4,26.1,56.6,18.3
23.5,28.0,61.6,22.45
31.7,27.4,72.0,12.78
56.4,26.7,63.8,18.67
32.6,24.1,55.5,23.64
40.0,27.9,60.2,15.45
28.7,25.9,53.0,22.19
44.9,23.0,61.6,18.13
39.3,22.9,63.8,13.78
53.2,23.9,64.1,14.07
44.8,25.9,60.5,18.1
54.7,23.0,49.7,19.49
35.5,20.1,55.5,21.75
44.8,25.6,64.5,17.25
54.8,24.8,70.2,10.03
62.3,22.5,65.2,16.27
41.9,24.3,67.0,17.3
35.8,27.2,68.8,12.76
46.4,25.6,65.6,14.71
56.7,28.3,61.6,15.61
48.6,24.7,58.0,20.99
70.8,23.5,59.8,16.76
38.6,27.3,68.8,13.59
46.6,27.5,67.0,17.11
37.6,27.7,68.1,15.64
32.4,21.5,58.4,19.37
65.9,22.2,58.0,13.81
30.7,25.2,66.3,17.06
53.9,21.3,58.7,17.65
39.5,23.8,59.4,21.95
61.8,25.9,49.0,16.52
27.0,24.9,69.2,15.69
37.4,24.1,69.5,11.63
27.2,24.1,67.4,16.29
51.5,26.9,56.2,17.13
31.5,25.9,64.8,20.0
39.1,23.8,51.5,18.48
77.0,25.8,74.2,12.67
60.1,25.7,66.6,14.76
47.8,27.4,71.3,9.68
50.7,28.3,64.5,14.41
70.2,27.2,64.1,16.35
60.5,22.1,57.6,21.17
51.7,22.8,66.3,19.09
53.1,24.7,72.0,14.81
22.9,23.6,50.1,20.36
51.0,25.1,68.4,16.72
68.6,26.7,60.9,17.08
56.4,26.7,58.4,16.46
73.1,22.6,56.2,18.95
52.1,24.5,67.0,15.98
41.3,26.8,60.5,13.96
61.1,23.2,62.7,10.21
39.0,28.1,80.0,11.77
60.4,23.3,67.7,15.64
49.6,31.5,54.4,19.29
57.9,26.9,60.5,12.25
53.3,26.5,58.0,21.4
53.5,22.9,64.8,14.19
29.8,24.4,69.2,14.33
32.2,25.5,65.6,15.8
49.3,26.1,67.0,15.31
70.0,27.5,57.3,15.16
29.7,27.2,68.8,18.43
52.9,24.0,69.2,11.21
65.2,22.6,69.2,10.05
45.3,26.0,77.4,15.3
62.1,23.0,56.9,15.06
18.8,26.9,71.0,18.89
29.9,24.4,63.4,21.8
69.4,25.9,54.8,20.1
19.6,26.8,63.4,19.52
57.1,25.6,69.5,13.6
70.1,23.9,66.3,13.66
66.3,23.4,61.2,16.98
40.5,23.4,66.3,15.52
29.3,23.5,61.6,19.49
53.5,26.7,55.8,19.15
51.2,27.8,62.0,16.35
67.1,19.6,52.2,16.1
24.8,26.6,52.6,25.78
43.5,25.7,62.0,16.93
65.2,27.3,60.9,20.44
48.6,23.6,63.8,17.33
61.1,22.6,56.6,17.02
37.1,23.0,60.5,21.75
45.9,24.9,62.0,19.15
42.6,27.2,61.6,15.62
40.3,25.1,52.2,18.52
48.0,23.4,55.1,24.54
51.0,27.4,59.1,17.85
40.4,26.4,51.9,23.48
73.3,28.0,56.9,18.72
32.8,22.7,69.9,12.83
43.2,23.7,67.7,13.4
44.0,27.5,76.4,13.58
51.8,24.4,62.3,15.41
54.9,26.9,57.6,16.08
24.9,25.8,61.6,21.87
60.5,27.6,59.1,15.9
38.8,26.2,67.7,16.7
64.7,23.7,59.1,17.73
27.2,23.9,55.1,20.41
41.3,21.3,63.4,16.69
59.6,23.3,65.9,13.26
54.5,25.6,73.1,19.39
42.9,23.4,57.6,21.93
47.7,22.7,57.3,21.06
17.4,26.6,58.4,22.3
36.8,26.4,51.9,20.09
21.2,23.9,70.2,14.24
66.4,24.4,57.6,16.4
48.2,26.2,64.1,16.53
29.1,25.7,55.1,28.27
41.6,26.4,57.6,20.39
41.3,25.0,52.2,24.95
40.9,26.8,65.6,15.42
70.3,23.5,54.8,16.24
52.6,25.5,67.4,12.59
38.5,23.9,68.4,15.55
70.6,25.0,69.9,9.76
55.9,26.3,68.1,13.66
52.6,25.7,71.3,13.4
44.0,23.3,54.8,19.68
40.4,23.9,69.5,14.16
36.8,21.5,53.0,16.16
51.6,26.6,59.1,19.47
33.4,22.2,60.5,20.4
62.4,25.4,56.9,18.46
51.8,25.0,67.0,14.42
62.8,20.1,58.7,18.82
66.5,25.3,73.1,12.77
36.3,27.4,63.4,15.68
47.2,27.0,64.8,16.52
47.7,23.0,65.6,15.74
42.9,22.5,60.5,18.41
47.4,26.8,65.2,16.37
31.5,25.0,66.6,17.5
27.3,23.8,72.4,18.89
48.1,25.7,56.6,17.19
43.6,24.6,57.6,20.46
50.1,25.2,62.7,16.34
34.4,25.1,71.7,14.56
25.1,26.6,54.8,23.99
47.1,27.6,61.6,17.2
